ID	DOCULECT	CONCEPT	VALUE	FORM	PROTO	PROTO_FORMS	COGIDS	TOKENS
2331	Bola	stable / fence (horse)	mjɔ̃³¹ khap⁵⁵	mjɔ̃³¹+khap⁵⁵	 	*mjaŋH 	456 2806	m j ɔ̃ ³¹ + kʰ a p ⁵⁵
2332	Lashi	stable / fence (horse)	mjaŋ³³ khɔm³³	mjaŋ³³+khɔm³³	 	 	456 2807	m j a ŋ ³³ + kʰ ɔ m ³³
2333	Maru	stable / fence (horse)	mjɔ̃³⁵ khap⁵⁵	mjɔ̃³⁵+khap⁵⁵	 	*mjaŋH / *mraŋH 	456 2808	m j ɔ̃ ³⁵ + kʰ a p ⁵⁵
2334	Xiandao	stable / fence (horse)	m̥ʐaŋ³¹ koʔ³⁵	m̥ʐaŋ³¹+koʔ³⁵	 	 	456 2809	m̥ ʐ a ŋ ³¹ + k o ʔ ³⁵
1701	Achang_Longchuan	stallion	m̥ʑaŋ³¹ lɔ³¹	m̥ʑaŋ³¹+lɔ³¹	 	 *laH	2455 331	m̥ ʑ a ŋ ³¹ + l ɔ ³¹
1702	Atsi	stallion	mjaŋ²¹ lo²¹	mjaŋ²¹+lo²¹	 	 	2456 331	m j a ŋ ²¹ + l o ²¹
1703	Bola	stallion	mjɔ̃³¹ la³¹	mjɔ̃³¹+la³¹	 	 *laH	2457 331	m j ɔ̃ ³¹ + l a ³¹
1704	Maru	stallion	mjɔ̃³¹ lɔ³⁵	mjɔ̃³¹+lɔ³⁵	 	 *laH	2458 331	m j ɔ̃ ³¹ + l ɔ ³⁵
1705	Xiandao	stallion	m̥ʐaŋ³¹ lɔ³¹	m̥ʐaŋ³¹+lɔ³¹	 	 	2459 331	m̥ ʐ a ŋ ³¹ + l ɔ ³¹
2651	Atsi	stamp (one's foot)	naŋ²¹ thiŋ⁵⁵	naŋ²¹+thiŋ⁵⁵	 	 	485 891	n a ŋ ²¹ + tʰ i ŋ ⁵⁵
2652	Bola	stamp (one's foot)	nɔ̃³¹ thaŋ³⁵	nɔ̃³¹+thaŋ³⁵	 	*naŋH *tiŋX / *tsiŋX	485 892	n ɔ̃ ³¹ + tʰ a ŋ ³⁵
2653	Lashi	stamp (one's foot)	naŋ³¹ thəːŋ⁵³	naŋ³¹+thəːŋ⁵³	 	 	485 891	n a ŋ ³¹ + tʰ əː ŋ ⁵³
2654	Maru	stamp (one's foot)	nɔ̃³⁵ thaŋ⁵⁵	nɔ̃³⁵+thaŋ⁵⁵	 	*naŋH *tiŋX	485 892	n ɔ̃ ³⁵ + tʰ a ŋ ⁵⁵
4323	Achang_Longchuan	stamp (one's foot)	thəŋ³⁵	thəŋ³⁵		*ʔtiŋX / *tiŋX	891	tʰ ə ŋ ³⁵
4324	Xiandao	stamp (one's foot)	thɤŋ³⁵	thɤŋ³⁵			891	tʰ ɤ ŋ ³⁵
5364	ProtoBurmish	stamp (one's foot)	*ʔtiŋX	ˀtiŋ³	*ʔtiŋX	*ʔtiŋX	891	ˀt i ŋ ³
5365	ProtoBurmish	stamp (one's foot)	*tiŋX	tiŋ³	*tiŋX	*tiŋX	892	t i ŋ ³
1248	Old_Burmese	stand	ryap	rjap			217	r j a p
1249	Rangoon	stand	jɑʔ⁴	jɑʔ⁴			217	j ɑ ʔ ⁴
1250	Achang_Longchuan	stand	ʑap⁵⁵	ʑap⁵⁵		*ʔjap / *jap	217	ʑ a p ⁵⁵
1251	Atsi	stand	jap²¹	jap²¹			217	j a p ²¹
1252	Bola	stand	jɛʔ⁵⁵	jɛʔ⁵⁵			217	j ɛ ʔ ⁵⁵
1253	Lashi	stand	jaːp³¹	jaːp³¹			217	j aː p ³¹
1254	Maru	stand	jɛʔ³¹	jɛʔ³¹		*jap / *jat	217	j ɛ ʔ ³¹
1255	Xiandao	stand	jap⁵⁵	jap⁵⁵			217	j a p ⁵⁵
4690	ProtoBurmish	stand	*jap	jap⁴	*jap	*jap	217	j a p ⁴
1477	Old_Burmese	star	kray	krai		*grai	290	k r ai
1478	Rangoon	star	tɕɛ²²	tɕɛ²²			280	tɕ ɛ ²²
1479	Achang_Longchuan	star	khʐə⁵⁵	khʐə⁵⁵			280	kʰ ʐ ə ⁵⁵
1480	Atsi	star	kji̱⁵¹	kji̱⁵¹			280	k j i̱ ⁵¹
1481	Bola	star	kji̱⁵⁵	kji̱⁵⁵		*ʔkji / *ʔkje	275	k j i̱ ⁵⁵
1482	Lashi	star	kji̱³³	kji̱³³			280	k j i̱ ³³
1483	Maru	star	kji̱³¹	kji̱³¹		*ʔkje / *ʔkre	276	k j i̱ ³¹
4748	ProtoBurmish	star	*ʔkji	ˀkji¹	*ʔkji	*ʔkji	275	ˀk j i ¹
4749	ProtoBurmish	star	*ʔkje	ˀkje¹	*ʔkje	*ʔkje	276	ˀk j e ¹
4763	ProtoBurmish	star	*grai	grai¹	*grai	*grai	290	g r ai ¹
3969	Achang_Longchuan	start / drive (a car)	lui⁵⁵	lui⁵⁵		*lui	828	l ui ⁵⁵
3970	Bola	start / drive (a car)	la̱ŋ⁵⁵	la̱ŋ⁵⁵		*ʔliŋ	826	l a̱ ŋ ⁵⁵
3971	Maru	start / drive (a car)	la̱ŋ³¹	la̱ŋ³¹		*ʔliŋ	826	l a̱ ŋ ³¹
5301	ProtoBurmish	start / drive (a car)	*lui	lui¹	*lui	*lui	828	l ui ¹
3805	Maru	startle / disturb	kja̱uk⁵⁵	kja̱uk⁵⁵		*ʔkjuk / *ʔkruk	797	k j a̱u k ⁵⁵
1134	Maru	startled, be / shy (of animals)	kjauk³¹	kjauk³¹		*gjuk / *gruk	197	k j au k ³¹
3832	Old_Burmese	steal	khuiwḥ	khui̯ḥ		*ʔkuH / *ʔkuH / *kuH	811	kʰ ui̯ ḥ/⁵
3833	Rangoon	steal	kho⁵⁵	kho⁵⁵			811	kʰ o ⁵⁵
3834	Achang_Longchuan	steal	xau³¹	xau³¹		*ʔkuH / *kuH	811	x au ³¹
3835	Atsi	steal	khau²¹	khau²¹			1624	kʰ au ²¹
3836	Bola	steal	khau³¹	khau³¹			811	kʰ au ³¹
3837	Lashi	steal	khaːu⁵⁵	khaːu⁵⁵			811	kʰ aːu ⁵⁵
3838	Maru	steal	khuk⁵⁵	khuk⁵⁵		*ku / *kuH / *kuX	810	kʰ u k ⁵⁵
3839	Xiandao	steal	xau³¹	xau³¹			1625	x au ³¹
5284	ProtoBurmish	steal	*ʔkuH	ˀku²	*ʔkuH	*ʔkuH	811	ˀk u ²
2880	Achang_Longchuan	steam	a³¹ sɔʔ⁵⁵	a³¹+sɔʔ⁵⁵	 	 *ʔsak / *ʔrak / *sak	3077 536	a ³¹ + s ɔ ʔ ⁵⁵
2881	Atsi	steam	soʔ⁵⁵	soʔ⁵⁵			536	s o ʔ ⁵⁵
2882	Bola	steam	saʔ⁵⁵	saʔ⁵⁵		*sak	538	s a ʔ ⁵⁵
2883	Lashi	steam	sɔʔ⁵⁵	sɔʔ⁵⁵			1481	s ɔ ʔ ⁵⁵
2884	Maru	steam	soʔ⁵⁵	soʔ⁵⁵			536	s o ʔ ⁵⁵
2885	Xiandao	steam	sɔʔ⁵⁵	sɔʔ⁵⁵			536	s ɔ ʔ ⁵⁵
5009	ProtoBurmish	steam	*ʔsak	ˀsak⁴	*ʔsak	*ʔsak	536	ˀs a k ⁴
5011	ProtoBurmish	steam	*sak	sak⁴	*sak	*sak	538	s a k ⁴
346	Rangoon	steamer (of bamboo, for food)	pɑ̃u⁵⁵ o⁵⁵	pɑ̃u⁵⁵+o⁵⁵	 	 	57 1841	p ɑ̃u ⁵⁵ + o ⁵⁵
347	Achang_Longchuan	steamer (of bamboo, for food)	tɕɔ⁵⁵ puŋ³¹	tɕɔ⁵⁵+puŋ³¹	 	 *buŋH	1842 57	tɕ ɔ ⁵⁵ + p u ŋ ³¹
348	Atsi	steamer (of bamboo, for food)	puŋ²¹ khjuŋ⁵¹	puŋ²¹+khjuŋ⁵¹	 	 	57 1843	p u ŋ ²¹ + kʰ j u ŋ ⁵¹
349	Bola	steamer (of bamboo, for food)	pauŋ³¹ khjauŋ⁵⁵	pauŋ³¹+khjauŋ⁵⁵	 	 	57 1844	p au ŋ ³¹ + kʰ j au ŋ ⁵⁵
350	Lashi	steamer (of bamboo, for food)	pɔŋ³³ tə̱ŋ³³	pɔŋ³³+tə̱ŋ³³	 	 	57 1845	p ɔ ŋ ³³ + t ə̱ ŋ ³³
351	Maru	steamer (of bamboo, for food)	pauŋ³⁵ khjauŋ³¹	pauŋ³⁵+khjauŋ³¹	 	*buŋH 	57 1846	p au ŋ ³⁵ + kʰ j au ŋ ³¹
352	Xiandao	steamer (of bamboo, for food)	puŋ³¹	puŋ³¹			57	p u ŋ ³¹
4530	ProtoBurmish	steamer (of bamboo, for food)	*buŋH	buŋ²	*buŋH	*buŋH	57	b u ŋ ²
3421	Bola	steel (for flint)	ŋjɛʔ³¹ tsai⁵⁵	ŋjɛʔ³¹+tsai⁵⁵	 	*ŋjap / *ŋjat 	686 3312	ŋ j ɛ ʔ ³¹ + ts ai ⁵⁵
249	Achang_Longchuan	step / stride	pa⁵⁵	pa⁵⁵		*bɛ	43	p a ⁵⁵
250	Bola	step / stride	pjɛ⁵⁵	pjɛ⁵⁵		*bjɛ	44	p j ɛ ⁵⁵
251	Lashi	step / stride	pi³¹	pi³¹			44	p i ³¹
252	Maru	step / stride	pjɛ³¹	pjɛ³¹		*bjɛ / *brɛ	6	p j ɛ ³¹
253	Xiandao	step / stride	pa⁵⁵	pa⁵⁵			44	p a ⁵⁵
4516	ProtoBurmish	step / stride	*bɛ	bɛ¹	*bɛ	*bɛ	43	b ɛ ¹
4517	ProtoBurmish	step / stride	*bjɛ	bjɛ¹	*bjɛ	*bjɛ	44	b j ɛ ¹
2655	Rangoon	step on / trample / stamp	nĩ⁵⁵	nĩ⁵⁵			485	n ĩ ⁵⁵
2656	Achang_Longchuan	step on / trample / stamp	nuaŋ³¹	nwaŋ³¹		*naŋH	485	n w a ŋ ³¹
2657	Atsi	step on / trample / stamp	naŋ²¹	naŋ²¹			485	n a ŋ ²¹
2658	Lashi	step on / trample / stamp	naːŋ³³	naːŋ³³			485	n aː ŋ ³³
2659	Maru	step on / trample / stamp	nɔ̃³⁵	nɔ̃³⁵		*naŋH	485	n ɔ̃ ³⁵
2660	Rangoon	step on / tread	nĩ⁵⁵	nĩ⁵⁵			485	n ĩ ⁵⁵
2661	Achang_Longchuan	step on / tread	nuaŋ³¹	nwaŋ³¹		*naŋH	485	n w a ŋ ³¹
2662	Atsi	step on / tread	naŋ²¹	naŋ²¹			485	n a ŋ ²¹
2663	Bola	step on / tread	nɔ̃³¹	nɔ̃³¹		*naŋH	485	n ɔ̃ ³¹
2664	Lashi	step on / tread	naːŋ³³	naːŋ³³			485	n aː ŋ ³³
2665	Maru	step on / tread	nɔ̃³⁵	nɔ̃³⁵		*naŋH	485	n ɔ̃ ³⁵
4958	ProtoBurmish	step on / tread	*naŋH	naŋ²	*naŋH	*naŋH	485	n a ŋ ²
4141	Atsi	sting (of wasps)	pa̱t⁵⁵	pa̱t⁵⁵			849	p a̱ t ⁵⁵
4142	Bola	sting (of wasps)	pɛ̱ʔ⁵⁵	pɛ̱ʔ⁵⁵		*ʔpap / *ʔpat	848	p ɛ̱ ʔ ⁵⁵
4143	Lashi	sting (of wasps)	ŋaːt³¹	ŋaːt³¹			849	ŋ aː t ³¹
4144	Maru	sting (of wasps)	pɛ̱ʔ⁵⁵	pɛ̱ʔ⁵⁵		*ʔpap / *ʔpat	848	p ɛ̱ ʔ ⁵⁵
5321	ProtoBurmish	sting (of wasps)	*ʔpap	ˀpap⁴	*ʔpap	*ʔpap	848	ˀp a p ⁴
230	Bola	stingy	pjak³¹	pjak³¹		*bjik	38	p j a k ³¹
231	Maru	stingy	pjak³¹	pjak³¹		*bjik / *brik	38	p j a k ³¹
4511	ProtoBurmish	stingy	*bjik	bjik⁴	*bjik	*bjik	38	b j i k ⁴
2550	Achang_Longchuan	stinking / smelly	nam⁵⁵	nam⁵⁵		*nam	469	n a m ⁵⁵
2551	Atsi	stinking / smelly	nam⁵¹	nam⁵¹			469	n a m ⁵¹
2552	Lashi	stinking / smelly	naːm³¹	naːm³¹			469	n aː m ³¹
2553	Maru	stinking / smelly	nɛ̃³¹	nɛ̃³¹		*nam	469	n ɛ̃ ³¹
2554	Xiandao	stinking / smelly	nam⁵⁵	nam⁵⁵			469	n a m ⁵⁵
4942	ProtoBurmish	stinking / smelly	*nam	nam¹	*nam	*nam	469	n a m ¹
3888	Rangoon	stir-fry	ɬɔ²²	ɬɔ²²			357	ɬ ɔ ²²
3889	Achang_Longchuan	stir-fry	l̥ə⁵⁵	l̥ə⁵⁵			357	l̥ ə ⁵⁵
3890	Bola	stir-fry	la̱i⁵⁵	la̱i⁵⁵		*ʔlai	1638	l a̱i ⁵⁵
3891	Maru	stir-fry	la̱i³¹	la̱i³¹		*ʔlai	357	l a̱i ³¹
3892	Xiandao	stir-fry	l̥ɤ⁵⁵	l̥ɤ⁵⁵			357	l̥ ɤ ⁵⁵
4830	ProtoBurmish	stir-fry	*ʔlai	ˀlai¹	*ʔlai	*ʔlai	357	ˀl ai ¹
1530	Atsi	stirrup	kji²¹ tin⁵⁵	kji²¹+tin⁵⁵	 	 	280 2379	k j i ²¹ + t i n ⁵⁵
1531	Bola	stirrup	mjɔ̃³¹ khji⁵⁵ saŋ³⁵	mjɔ̃³¹+khji⁵⁵+saŋ³⁵	  	*mjaŋH *kji / *kje 	456 1247 2380	m j ɔ̃ ³¹ + kʰ j i ⁵⁵ + s a ŋ ³⁵
3305	Old_Burmese	stomach	wamḥ	wamḥ		*wamH	654	w a m ḥ/⁵
3306	Atsi	stomach	khji²¹ pham²¹	khji²¹+pham²¹	 	 	3272 654	kʰ j i ²¹ + pʰ a m ²¹
3307	Lashi	stomach	khjei⁵⁵ pham⁵⁵	khjei⁵⁵+pham⁵⁵	 	 	3273 654	kʰ j ei ⁵⁵ + pʰ a m ⁵⁵
5127	ProtoBurmish	stomach	*wamH	wam²	*wamH	*wamH	654	w a m ²
863	Achang_Longchuan	stone	laŋ³¹ kɔʔ⁵⁵	laŋ³¹+kɔʔ⁵⁵	 	 *gak	2057 143	l a ŋ ³¹ + k ɔ ʔ ⁵⁵
864	Atsi	stone	luʔ²¹ kok²¹	luʔ²¹+kok²¹	 	 	2058 1119	l u ʔ ²¹ + k o k ²¹
865	Xiandao	stone	luʔ⁵⁵ koʔ⁵⁵	luʔ⁵⁵+koʔ⁵⁵	 	 	2059 143	l u ʔ ⁵⁵ + k o ʔ ⁵⁵
1132	Old_Burmese	stone	kyo₂k	kjOk		*gjuk	201	k j o₂/ɔ k
1133	Rangoon	stone	tɕɑuʔ⁴	tɕɑuʔ⁴			201	tɕ ɑu ʔ ⁴
2495	Achang_Longchuan	stop / cease	nɔ³¹	nɔ³¹		*naH	467	n ɔ ³¹
4248	Maru	stop / cease	tɔ̱³⁵	tɔ̱³⁵		*ʔtaH	878	t ɔ̱ ³⁵
3733	Achang_Longchuan	stove (cooking) / range (kitchen)	xɔ³¹ tsau³⁵	xɔ³¹+tsau³⁵	 	*ʔkaH / *kaH 	785 3462	x ɔ ³¹ + ts au ³⁵
876	Bola	straw (wheat)	mɛ³¹ ja⁵¹ kɛ̃⁵⁵	mɛ³¹+ja⁵¹+kɛ̃⁵⁵	  	  *gam / *gan	2068 2069 1127	m ɛ ³¹ + j a ⁵¹ + k ɛ̃ ⁵⁵
2888	Achang_Longchuan	street	sɔʔ⁵⁵	sɔʔ⁵⁵		*ʔsak / *ʔrak / *sak	1482	s ɔ ʔ ⁵⁵
71	Rangoon	strike (the table)	poʔ⁴	poʔ⁴			951	p o ʔ ⁴
72	Achang_Longchuan	strike (the table)	pat⁵⁵	pat⁵⁵		*bat	10	p a t ⁵⁵
73	Atsi	strike (the table)	pat²¹	pat²¹			10	p a t ²¹
74	Bola	strike (the table)	pɛʔ³¹	pɛʔ³¹		*bap / *bat	9	p ɛ ʔ ³¹
75	Lashi	strike (the table)	paːt³¹	paːt³¹			10	p aː t ³¹
76	Maru	strike (the table)	pɛʔ³¹	pɛʔ³¹		*bap / *bat	9	p ɛ ʔ ³¹
77	Xiandao	strike (the table)	pat⁵⁵	pat⁵⁵			952	p a t ⁵⁵
815	Atsi	stupid	ko⁵¹	ko⁵¹			137	k o ⁵¹
816	Bola	stupid	ka⁵⁵	ka⁵⁵		*ga	1103	k a ⁵⁵
817	Maru	stupid	kɔ³¹	kɔ³¹		*ga	137	k ɔ ³¹
3666	Rangoon	stutterer	shũ⁵³ ɑ⁵³ tθu²²	shũ⁵³+ɑ⁵³+tθu²²	  	  	3417 779 3418	sʰ ũ ⁵³ + ɑ ⁵³ + tθ u ²²
3667	Achang_Longchuan	stutterer	ɕɔ⁵⁵ tui³¹	ɕɔ⁵⁵+tui³¹	 	 	779 3419	ɕ ɔ ⁵⁵ + t ui ³¹
3668	Atsi	stutterer	o⁵¹ tu̱i²¹	o⁵¹+tu̱i²¹	 	 	779 3420	o ⁵¹ + t u̱i ²¹
3669	Bola	stutterer	a⁵⁵ tu̱i³¹	a⁵⁵+tu̱i³¹	 	*ʔa 	1598 3421	a ⁵⁵ + t u̱i ³¹
3670	Lashi	stutterer	wo̱⁵⁵ tə̱⁵⁵	wo̱⁵⁵+tə̱⁵⁵	 	 	779 3422	w o̱ ⁵⁵ + t ə̱ ⁵⁵
3671	Maru	stutterer	ɔ³¹ tɔ̱i³⁵ lɔ̱̃³⁵	ɔ³¹+tɔ̱i³⁵+lɔ̱̃³⁵	  	*ʔa  	779 3423 3424	ɔ ³¹ + t ɔ̱i ³⁵ + l ɔ̱̃ ³⁵
5252	ProtoBurmish	stutterer	*ʔa	ʔa¹	*ʔa	*ʔa	779	ʔ a ¹
402	Achang_Longchuan	summer	tsan⁵⁵	tsan⁵⁵		*dzan	64	ts a n ⁵⁵
403	Atsi	summer	tsan⁵¹ nam⁵⁵	tsan⁵¹+nam⁵⁵	 	 	61 1860	ts a n ⁵¹ + n a m ⁵⁵
404	Lashi	summer	tsan³¹ nam⁵⁵	tsan³¹+nam⁵⁵	 	 	61 1861	ts a n ³¹ + n a m ⁵⁵
405	Maru	summer	tsəŋ³¹	tsəŋ³¹		*dzan	64	ts ə ŋ ³¹
1203	Bola	summer	kauʔ³¹ tu̱i⁵⁵ jaʔ³¹	kauʔ³¹+tu̱i⁵⁵+jaʔ³¹	  	  *jak	2213 2214 210	k au ʔ ³¹ + t u̱i ⁵⁵ + j a ʔ ³¹
4537	ProtoBurmish	summer	*dzan	dzan¹	*dzan	*dzan	64	dz a n ¹
309	Atsi	sun	pui⁵¹	pui⁵¹			52	p ui ⁵¹
310	Bola	sun	pui⁵⁵	pui⁵⁵		*bui	52	p ui ⁵⁵
311	Lashi	sun	pei³¹	pei³¹			52	p ei ³¹
312	Maru	sun	pa³¹	pa³¹			52	p a ³¹
943	Bola	sunbathe	kɔ̃⁵⁵	kɔ̃⁵⁵		*gaŋ	161	k ɔ̃ ⁵⁵
3944	Atsi	sunbathe	la̱p⁵⁵	la̱p⁵⁵			823	l a̱ p ⁵⁵
3945	Lashi	sunbathe	la̱ːp⁵⁵	la̱ːp⁵⁵			823	l a̱ː p ⁵⁵
3946	Maru	sunbathe	lɛ̱ʔ⁵⁵	lɛ̱ʔ⁵⁵		*ʔlap / *ʔlat	823	l ɛ̱ ʔ ⁵⁵
3947	Xiandao	sunbathe	l̥ap⁵⁵	l̥ap⁵⁵			823	l̥ a p ⁵⁵
3336	Achang_Longchuan	sunken / dented	ɔp⁵⁵	ɔp⁵⁵		*wap	660	ɔ p ⁵⁵
3931	Atsi	support / raise	lo̱ʔ⁵⁵ tui⁵¹	lo̱ʔ⁵⁵+tui⁵¹	 	 	822 3566	l o̱ ʔ ⁵⁵ + t ui ⁵¹
3932	Maru	support / raise	lɔ̱ʔ⁵⁵ tɔi³¹	lɔ̱ʔ⁵⁵+tɔi³¹	 	*ʔlak 	822 3567	l ɔ̱ ʔ ⁵⁵ + t ɔi ³¹
2982	Atsi	surname / name (family)	xu⁵⁵	xu⁵⁵			565	x u ⁵⁵
2983	Lashi	surname / name (family)	xu⁵⁵	xu⁵⁵			565	x u ⁵⁵
2984	Maru	surname / name (family)	xu³⁵	xu³⁵		*ʔroH	566	x u ³⁵
5039	ProtoBurmish	surname / name (family)	*ʔroH	ˀro²	*ʔroH	*ʔroH	566	ˀr o ²
1223	Rangoon	surroundings	pɑʔ⁴ wũ⁵⁵ tɕĩ²²	pɑʔ⁴+wũ⁵⁵+tɕĩ²²	  	  	2230 211 2231	p ɑ ʔ ⁴ + w ũ ⁵⁵ + tɕ ĩ ²²
1224	Achang_Longchuan	surroundings	a³¹ ʑam⁵⁵	a³¹+ʑam⁵⁵	 	 *ʔjam / *jam	2232 211	a ³¹ + ʑ a m ⁵⁵
1225	Bola	surroundings	a³¹ jɛ̃⁵⁵	a³¹+jɛ̃⁵⁵	 	 *jam / *jan	2233 211	a ³¹ + j ɛ̃ ⁵⁵
1226	Lashi	surroundings	a³³ jam³¹	a³³+jam³¹	 	 	2234 211	a ³³ + j a m ³¹
1227	Maru	surroundings	a³¹ jɛ̃³¹	a³¹+jɛ̃³¹	 	 *jam	2235 211	a ³¹ + j ɛ̃ ³¹
2296	Old_Burmese	swallow	myuiw	mjui̯		*mju	445	m j ui̯
2297	Rangoon	swallow	mjo²²	mjo²²			445	m j o ²²
2298	Atsi	swallow	mji̱⁵¹	mji̱⁵¹			445	m j i̱ ⁵¹
2299	Bola	swallow	mjuŋ⁵⁵	mjuŋ⁵⁵		*mjuŋ	446	m j u ŋ ⁵⁵
2300	Maru	swallow	mjuk³¹	mjuk³¹		*mju / *mjuH / *mjuX / *mru / *mruH / *mruX	445	m j u k ³¹
4918	ProtoBurmish	swallow	*mju	mju¹	*mju	*mju	445	m j u ¹
4919	ProtoBurmish	swallow	*mjuŋ	mjuŋ¹	*mjuŋ	*mjuŋ	446	m j u ŋ ¹
1606	Old_Burmese	sweet	khyuiw	khjui̯		*ʔkju / *ʔkju / *kju	310	kʰ j ui̯
1607	Rangoon	sweet	tɕho²²	tɕho²²			281	tɕʰ o ²²
564	Maru	table	tʃɔ³¹ tsɛ³¹	tʃɔ³¹+tsɛ³¹	 	*dʒa 	89 1905	tʃ ɔ ³¹ + ts ɛ ³¹
4562	ProtoBurmish	table	*dʒa	dʒa¹	*dʒa	*dʒa	89	dʒ a ¹
1500	Achang_Longchuan	tail	tɕhi³¹ ȵaŋ³⁵	tɕhi³¹+ȵaŋ³⁵	 	*ʔkjaiH / *ʔkjiH / *ʔkjeH / *kjaiH / *kjiH / *kjeH 	288 2343	tɕʰ i ³¹ + ȵ a ŋ ³⁵
4015	Bola	take / hold / get	ju⁵⁵ nɔ̱̃⁵⁵	ju⁵⁵+nɔ̱̃⁵⁵	 	 *ʔnaŋ	3583 837	j u ⁵⁵ + n ɔ̱̃ ⁵⁵
3609	Atsi	take out (from in between, a part from a whole)	ʃe⁵¹	ʃe⁵¹			729	ʃ e ⁵¹
3610	Bola	take out (from in between, a part from a whole)	ʃɛ⁵⁵	ʃɛ⁵⁵		*ʃɛ	534	ʃ ɛ ⁵⁵
3611	Lashi	take out (from in between, a part from a whole)	ʃɛ̱ː³³	ʃɛ̱ː³³			729	ʃ ɛ̱ː ³³
3612	Maru	take out (from in between, a part from a whole)	ʃɛ³¹	ʃɛ³¹		*ʔrjɛ / *ʃɛ	534	ʃ ɛ ³¹
2217	Achang_Longchuan	tangerine	maʔ³¹ tʂuak⁵⁵	maʔ³¹+tʂwak⁵⁵	 	 	432 2738	m a ʔ ³¹ + ʈʂ w a k ⁵⁵
2218	Atsi	tangerine	mak²¹ kjok²¹	mak²¹+kjok²¹	 	 	432 2739	m a k ²¹ + k j o k ²¹
2219	Bola	tangerine	mak³¹ tʃɔ̱ʔ³¹	mak³¹+tʃɔ̱ʔ³¹	 	*mik 	432 2740	m a k ³¹ + tʃ ɔ̱ ʔ ³¹
2220	Lashi	tangerine	mak³¹ tʃɔ̱k⁵⁵	mak³¹+tʃɔ̱k⁵⁵	 	 	432 2741	m a k ³¹ + tʃ ɔ̱ k ⁵⁵
2221	Maru	tangerine	mak³¹ tʃɔ̱k³¹	mak³¹+tʃɔ̱k³¹	 	*mik 	432 2742	m a k ³¹ + tʃ ɔ̱ k ³¹
4905	ProtoBurmish	tangerine	*mik	mik⁴	*mik	*mik	432	m i k ⁴
3404	Bola	tasteless / insipid	a³¹ ŋɛ̃⁵⁵	a³¹+ŋɛ̃⁵⁵	 	 *ŋam / *ŋan	3306 682	a ³¹ + ŋ ɛ̃ ⁵⁵
3405	Lashi	tasteless / insipid	a³¹ ŋam³¹	a³¹+ŋam³¹	 	 	3307 683	a ³¹ + ŋ a m ³¹
5155	ProtoBurmish	tasteless / insipid	*ŋam	ŋam¹	*ŋam	*ŋam	682	ŋ a m ¹
1597	Rangoon	tasty / delicious	sɑ⁵⁵ lo⁵³ kɑ̃u⁵⁵ dɛ²²	sɑ⁵⁵+lo⁵³+kɑ̃u⁵⁵+dɛ²²	   	   	281 2413 2414 2415	s ɑ ⁵⁵ + l o ⁵³ + k ɑ̃u ⁵⁵ + d ɛ ²²
1598	Achang_Longchuan	tasty / delicious	tɕhau⁵⁵	tɕhau⁵⁵		*ʔkju / *kju	281	tɕʰ au ⁵⁵
1599	Xiandao	tasty / delicious	tʂhau⁵⁵ ʂɛi³⁵	tʂhau⁵⁵+ʂɛi³⁵	 	 	281 2416	ʈʂʰ au ⁵⁵ + ʂ ɛi ³⁵
3986	Bola	tasty / delicious	mja̱ʔ⁵⁵	mja̱ʔ⁵⁵		*ʔmjak	831	m j a̱ ʔ ⁵⁵
3987	Maru	tasty / delicious	mjɔ̱ʔ⁵⁵	mjɔ̱ʔ⁵⁵		*ʔmjak / *ʔmrak	831	m j ɔ̱ ʔ ⁵⁵
5304	ProtoBurmish	tasty / delicious	*ʔmjak	ˀmjak⁴	*ʔmjak	*ʔmjak	831	ˀm j a k ⁴
1415	Rangoon	tea	lɛʔ⁴ phɛʔ⁴ je²²	lɛʔ⁴+phɛʔ⁴+je²²	  	  	2304 1222 2305	l ɛ ʔ ⁴ + pʰ ɛ ʔ ⁴ + j e ²²
1416	Bola	tea	faʔ⁵⁵ khjɛʔ⁵⁵	faʔ⁵⁵+khjɛʔ⁵⁵	 	 *kjap / *kjat	2306 1223	f a ʔ ⁵⁵ + kʰ j ɛ ʔ ⁵⁵
1417	Lashi	tea	fu̱ʔ⁵⁵ khjap⁵⁵	fu̱ʔ⁵⁵+khjap⁵⁵	 	 	2307 1224	f u̱ ʔ ⁵⁵ + kʰ j a p ⁵⁵
122	Rangoon	tears	mjɛʔ⁴ je²²	mjɛʔ⁴+je²²	 	 	1739 12	m j ɛ ʔ ⁴ + j e ²²
123	Achang_Longchuan	tears	ȵɔʔ⁵⁵ pi⁵⁵	ȵɔʔ⁵⁵+pi⁵⁵	 	 *bjai / *bji / *bje / *bai / *bi / *be	1740 12	ȵ ɔ ʔ ⁵⁵ + p i ⁵⁵
124	Atsi	tears	ŋau⁵¹ pji²¹	ŋau⁵¹+pji²¹	 	 	1741 12	ŋ au ⁵¹ + p j i ²¹
125	Bola	tears	ŋau⁵⁵ pi⁵⁵	ŋau⁵⁵+pi⁵⁵	 	 *bi / *be	1742 12	ŋ au ⁵⁵ + p i ⁵⁵
126	Lashi	tears	ŋou³¹ pi³¹	ŋou³¹+pi³¹	 	 	1743 12	ŋ ou ³¹ + p i ³¹
127	Maru	tears	ŋuk³¹ pik³¹	ŋuk³¹+pik³¹	 	 *bi / *biH / *biX	1744 12	ŋ u k ³¹ + p i k ³¹
